"","StuID","Tier","SchlID","TeachID","Tx","Cohort","Keep","Time","t","NWFcls","NWFwrc","ORFwc","SAwrS","SAsrS","SAtoS","RMwidRS","RMwdaRS","na"
"1109",4328,2,40,216,"tx",1,1,1.5,0.5,58,20,33,NA,NA,NA,NA,NA,"no_miss"
"1110",4335,2,40,216,"tx",1,1,1.5,0.5,56,17,22,NA,NA,NA,NA,NA,"no_miss"
"1111",4336,2,40,216,"tx",1,1,1.5,0.5,96,33,65,NA,NA,NA,NA,NA,"no_miss"
"1112",4337,2,40,216,"tx",1,1,1.5,0.5,49,17,28,NA,NA,NA,NA,NA,"no_miss"
"1113",4339,2,40,216,"tx",1,1,1.5,0.5,61,17,19,NA,NA,NA,NA,NA,"no_miss"
"1114",4340,2,40,216,"tx",1,1,1.5,0.5,41,0,26,NA,NA,NA,NA,NA,"no_miss"
"1115",4344,2,40,216,"tx",1,1,1.5,0.5,62,22,23,NA,NA,NA,NA,NA,"no_miss"
"1116",4356,2,41,217,"tx",1,1,1.5,0.5,59,18,30,NA,NA,NA,NA,NA,"no_miss"
"1117",4364,2,41,217,"tx",1,1,1.5,0.5,69,12,22,NA,NA,NA,NA,NA,"no_miss"
"1118",4371,2,41,217,"tx",1,1,1.5,0.5,142,50,44,NA,NA,NA,NA,NA,"no_miss"
"1119",4373,2,41,217,"tx",1,1,1.5,0.5,102,33,38,NA,NA,NA,NA,NA,"no_miss"
"1120",4375,2,41,217,"tx",1,1,1.5,0.5,NA,NA,NA,NA,NA,NA,NA,NA,"miss"
"1121",4376,2,41,217,"tx",1,1,1.5,0.5,57,19,28,NA,NA,NA,NA,NA,"no_miss"
"1122",4381,2,41,218,"tx",1,1,1.5,0.5,74,24,19,NA,NA,NA,NA,NA,"no_miss"
"1123",4382,2,41,218,"tx",1,1,1.5,0.5,123,43,52,NA,NA,NA,NA,NA,"no_miss"
"1124",4384,2,41,218,"tx",1,1,1.5,0.5,60,15,34,NA,NA,NA,NA,NA,"no_miss"
"1125",4387,2,41,218,"tx",1,1,1.5,0.5,64,23,18,NA,NA,NA,NA,NA,"no_miss"
"1126",4388,2,41,218,"tx",1,1,1.5,0.5,53,15,29,NA,NA,NA,NA,NA,"no_miss"
"1127",4389,2,41,218,"tx",1,1,1.5,0.5,49,16,22,NA,NA,NA,NA,NA,"no_miss"
"1128",4395,2,41,218,"tx",1,1,1.5,0.5,67,21,16,NA,NA,NA,NA,NA,"no_miss"
"1129",4397,2,41,218,"tx",1,1,1.5,0.5,79,16,69,NA,NA,NA,NA,NA,"no_miss"
"1130",4398,2,41,218,"tx",1,1,1.5,0.5,107,38,57,NA,NA,NA,NA,NA,"no_miss"
"1131",4401,2,41,218,"tx",1,1,1.5,0.5,81,20,54,NA,NA,NA,NA,NA,"no_miss"
"1132",4403,2,41,218,"tx",1,1,1.5,0.5,60,17,25,NA,NA,NA,NA,NA,"no_miss"
"1133",6123,2,41,218,"tx",1,1,1.5,0.5,121,43,66,NA,NA,NA,NA,NA,"no_miss"
"1134",4406,2,41,219,"tx",1,1,1.5,0.5,55,19,14,NA,NA,NA,NA,NA,"no_miss"
"1135",4409,2,41,219,"tx",1,1,1.5,0.5,60,19,29,NA,NA,NA,NA,NA,"no_miss"
"1136",4411,2,41,219,"tx",1,1,1.5,0.5,125,36,45,NA,NA,NA,NA,NA,"no_miss"
"1137",4415,2,41,219,"tx",1,1,1.5,0.5,31,10,12,NA,NA,NA,NA,NA,"no_miss"
"1138",4416,2,41,219,"tx",1,1,1.5,0.5,65,22,25,NA,NA,NA,NA,NA,"no_miss"
"1139",4422,2,41,219,"tx",1,1,1.5,0.5,59,19,29,NA,NA,NA,NA,NA,"no_miss"
"1140",4423,2,41,219,"tx",1,1,1.5,0.5,60,18,22,NA,NA,NA,NA,NA,"no_miss"
"1141",4429,2,41,220,"tx",1,1,1.5,0.5,71,18,53,NA,NA,NA,NA,NA,"no_miss"
"1142",4433,2,41,220,"tx",1,1,1.5,0.5,64,21,41,NA,NA,NA,NA,NA,"no_miss"
"1143",4436,2,41,220,"tx",1,1,1.5,0.5,NA,NA,NA,NA,NA,NA,NA,NA,"miss"
"1144",4441,2,41,220,"tx",1,1,1.5,0.5,46,13,21,NA,NA,NA,NA,NA,"no_miss"
"1145",4443,2,41,220,"tx",1,1,1.5,0.5,89,30,38,NA,NA,NA,NA,NA,"no_miss"
"1146",4464,2,41,221,"tx",1,1,1.5,0.5,26,6,11,NA,NA,NA,NA,NA,"no_miss"
"1147",4465,2,41,221,"tx",1,1,1.5,0.5,57,16,15,NA,NA,NA,NA,NA,"no_miss"
"1148",4475,2,41,222,"tx",1,1,1.5,0.5,76,23,64,NA,NA,NA,NA,NA,"no_miss"
"1149",4477,2,41,222,"tx",1,1,1.5,0.5,28,7,27,NA,NA,NA,NA,NA,"no_miss"
"1150",4478,2,41,222,"tx",1,1,1.5,0.5,87,28,30,NA,NA,NA,NA,NA,"no_miss"
"1151",4480,2,41,222,"tx",1,1,1.5,0.5,125,35,74,NA,NA,NA,NA,NA,"no_miss"
"1152",4481,2,41,222,"tx",1,1,1.5,0.5,81,29,35,NA,NA,NA,NA,NA,"no_miss"
"1153",4752,2,42,165,"tx",1,1,1.5,0.5,57,20,17,NA,NA,NA,NA,NA,"no_miss"
"1154",4753,2,42,165,"tx",1,1,1.5,0.5,48,3,10,NA,NA,NA,NA,NA,"no_miss"
"1155",4755,2,42,165,"tx",1,1,1.5,0.5,64,14,38,NA,NA,NA,NA,NA,"no_miss"
"1156",4757,2,42,165,"tx",1,1,1.5,0.5,28,9,12,NA,NA,NA,NA,NA,"no_miss"
"1157",4769,2,42,165,"tx",1,1,1.5,0.5,51,16,17,NA,NA,NA,NA,NA,"no_miss"
"1158",4770,2,42,165,"tx",1,1,1.5,0.5,31,1,9,NA,NA,NA,NA,NA,"no_miss"
"1159",4733,2,42,172,"tx",1,1,1.5,0.5,19,6,12,NA,NA,NA,NA,NA,"no_miss"
"1160",4744,2,42,172,"tx",1,1,1.5,0.5,22,5,4,NA,NA,NA,NA,NA,"no_miss"
"1161",4710,2,42,173,"tx",1,1,1.5,0.5,73,26,34,NA,NA,NA,NA,NA,"no_miss"
"1162",4719,2,42,173,"tx",1,1,1.5,0.5,25,5,27,NA,NA,NA,NA,NA,"no_miss"
"1163",4723,2,42,173,"tx",1,1,1.5,0.5,34,10,17,NA,NA,NA,NA,NA,"no_miss"
"1164",4762,2,42,173,"tx",1,1,1.5,0.5,46,16,18,NA,NA,NA,NA,NA,"no_miss"
"1165",1,2,1,3,"tx",1,1,1,0,31,8,8,424,441,459,12,4,"no_miss"
"1166",2,2,1,3,"tx",1,1,1,0,40,13,9,419,457,472,17,6,"no_miss"
"1167",3,2,1,3,"tx",1,1,1,0,14,4,8,419,435,450,9,2,"no_miss"
"1168",4,2,1,3,"tx",1,1,1,0,32,11,8,419,462,468,18,7,"no_miss"
"1169",6,2,1,3,"tx",1,1,1,0,39,13,13,429,419,457,17,8,"no_miss"
"1170",11,2,1,3,"tx",1,1,1,0,27,9,7,429,407,450,10,7,"no_miss"
"1171",13,2,1,3,"tx",1,1,1,0,27,10,9,381,467,452,16,4,"no_miss"
"1172",15,2,1,3,"tx",1,1,1,0,23,6,9,414,425,452,7,4,"no_miss"
"1173",18,2,1,3,"tx",1,1,1,0,22,0,5,419,441,454,6,7,"no_miss"
"1174",22,2,1,3,"tx",1,1,1,0,29,0,13,414,462,463,17,3,"no_miss"
"1175",23,2,1,3,"tx",1,1,1,0,43,12,4,429,413,450,10,3,"no_miss"
"1176",25,2,1,3,"tx",1,1,1,0,44,8,16,429,467,476,14,2,"no_miss"
"1177",26,2,1,3,"tx",1,1,1,0,31,8,6,404,451,459,7,7,"no_miss"
"1178",249,2,4,23,"tx",1,1,1,0,32,11,6,419,462,472,9,6,"no_miss"
"1179",257,2,4,23,"tx",1,1,1,0,48,1,7,440,457,472,13,3,"no_miss"
"1180",270,2,4,24,"tx",1,1,1,0,24,1,7,429,425,457,15,0,"no_miss"
"1181",273,2,4,24,"tx",1,1,1,0,65,13,18,500,425,480,31,17,"no_miss"
"1182",276,2,4,24,"tx",1,1,1,0,NA,NA,NA,429,451,470,NA,NA,"miss"
"1183",280,2,4,24,"tx",1,1,1,0,NA,NA,NA,429,530,478,NA,NA,"miss"
"1184",288,2,4,24,"tx",1,1,1,0,35,10,14,464,384,466,25,22,"no_miss"
"1185",293,2,4,24,"tx",1,1,1,0,44,14,9,399,486,474,17,11,"no_miss"
"1186",294,2,4,24,"tx",1,1,1,0,32,11,15,414,467,470,20,13,"no_miss"
"1187",298,2,4,25,"tx",1,1,1,0,52,17,10,414,500,476,17,14,"no_miss"
"1188",300,2,4,25,"tx",1,1,1,0,22,6,8,435,425,457,16,6,"no_miss"
"1189",310,2,4,25,"tx",1,1,1,0,73,19,16,479,467,480,18,6,"no_miss"
"1190",311,2,4,25,"tx",1,1,1,0,34,9,19,445,479,485,25,9,"no_miss"
"1191",328,2,4,26,"tx",1,1,1,0,26,6,3,414,451,457,11,2,"no_miss"
"1192",334,2,4,26,"tx",1,1,1,0,38,12,9,399,467,459,21,12,"no_miss"
"1193",338,2,4,26,"tx",1,1,1,0,23,5,6,429,393,454,13,13,"no_miss"
"1194",344,2,4,27,"tx",1,1,1,0,14,4,4,414,457,459,4,0,"no_miss"
"1195",348,2,4,27,"tx",1,1,1,0,69,6,18,409,467,474,16,13,"no_miss"
"1196",349,2,4,27,"tx",1,1,1,0,35,10,9,440,441,463,15,13,"no_miss"
"1197",352,2,4,27,"tx",1,1,1,0,52,18,6,440,451,465,15,6,"no_miss"
"1198",359,2,4,27,"tx",1,1,1,0,51,5,14,393,486,452,21,7,"no_miss"
"1199",30,2,6,12,"tx",1,1,1,0,36,3,9,409,435,455,13,4,"no_miss"
"1200",33,2,6,12,"tx",1,1,1,0,33,11,5,451,451,483,20,10,"no_miss"
"1201",37,2,6,12,"tx",1,1,1,0,29,9,4,440,473,480,16,10,"no_miss"
"1202",40,2,6,12,"tx",1,1,1,0,34,8,14,457,457,474,20,3,"no_miss"
"1203",43,2,6,12,"tx",1,1,1,0,38,11,6,419,425,454,18,7,"no_miss"
"1204",44,2,6,12,"tx",1,1,1,0,NA,NA,NA,451,492,485,NA,NA,"miss"
"1205",47,2,6,12,"tx",1,1,1,0,35,11,11,419,486,474,15,7,"no_miss"
"1206",60,2,6,14,"tx",1,1,1,0,34,0,11,451,462,485,10,7,"no_miss"
"1207",62,2,6,14,"tx",1,1,1,0,23,7,13,414,462,452,14,7,"no_miss"
"1208",68,2,6,14,"tx",1,1,1,0,22,5,13,435,400,452,19,7,"no_miss"
"1209",70,2,6,14,"tx",1,1,1,0,19,7,6,419,451,455,12,8,"no_miss"
"1210",72,2,6,14,"tx",1,1,1,0,32,10,9,404,451,455,12,12,"no_miss"
"1211",73,2,6,14,"tx",1,1,1,0,29,8,13,419,462,466,19,4,"no_miss"
"1212",75,2,6,14,"tx",1,1,1,0,42,12,63,435,508,485,44,17,"no_miss"
"1213",76,2,6,14,"tx",1,1,1,0,24,5,15,409,479,470,13,6,"no_miss"
"1214",79,2,6,14,"tx",1,1,1,0,37,12,12,440,467,480,18,9,"no_miss"
"1215",81,2,6,14,"tx",1,1,1,0,28,5,2,440,425,452,6,5,"no_miss"
"1216",89,2,6,15,"tx",1,1,1,0,24,2,6,404,467,465,3,6,"no_miss"
"1217",434,2,9,34,"tx",1,1,1,0,30,7,20,435,486,483,19,6,"no_miss"
"1218",441,2,9,34,"tx",1,1,1,0,44,7,11,440,479,476,19,9,"no_miss"
"1219",444,2,9,34,"tx",1,1,1,0,16,2,4,419,430,457,9,3,"no_miss"
"1220",448,2,11,38,"tx",1,1,1,0,38,12,9,424,462,476,13,13,"no_miss"
"1221",450,2,11,38,"tx",1,1,1,0,54,5,11,414,486,474,9,5,"no_miss"
"1222",451,2,11,38,"tx",1,1,1,0,45,6,7,424,462,472,NA,NA,"no_miss"
"1223",452,2,11,38,"tx",1,1,1,0,33,4,8,445,441,470,11,3,"no_miss"
"1224",456,2,11,38,"tx",1,1,1,0,27,9,10,429,462,472,NA,NA,"no_miss"
"1225",457,2,11,38,"tx",1,1,1,0,56,3,12,435,492,487,17,11,"no_miss"
"1226",458,2,11,38,"tx",1,1,1,0,58,19,13,419,462,463,22,19,"no_miss"
"1227",459,2,11,38,"tx",1,1,1,0,40,0,11,435,446,466,10,5,"no_miss"
"1228",460,2,11,38,"tx",1,1,1,0,30,8,5,424,430,452,9,5,"no_miss"
"1229",461,2,11,38,"tx",1,1,1,0,39,13,9,429,457,463,17,5,"no_miss"
"1230",462,2,11,38,"tx",1,1,1,0,18,3,7,429,473,476,14,6,"no_miss"
"1231",463,2,11,38,"tx",1,1,1,0,30,8,11,435,462,474,15,3,"no_miss"
"1232",465,2,11,38,"tx",1,1,1,0,19,7,5,424,435,461,8,7,"no_miss"
"1233",466,2,11,38,"tx",1,1,1,0,27,7,9,440,457,478,NA,NA,"no_miss"
"1234",469,2,11,39,"tx",1,1,1,0,49,9,21,419,462,468,NA,NA,"no_miss"
"1235",470,2,11,39,"tx",1,1,1,0,31,6,10,435,473,483,11,7,"no_miss"
"1236",474,2,11,39,"tx",1,1,1,0,28,8,12,429,486,485,20,14,"no_miss"
"1237",485,2,11,39,"tx",1,1,1,0,52,7,11,457,430,463,20,5,"no_miss"
"1238",486,2,11,39,"tx",1,1,1,0,38,11,8,440,451,476,15,15,"no_miss"
"1239",488,2,11,39,"tx",1,1,1,0,34,10,9,445,425,468,13,6,"no_miss"
"1240",492,2,11,40,"tx",1,1,1,0,31,9,16,435,467,474,26,3,"no_miss"
"1241",495,2,11,40,"tx",1,1,1,0,54,8,6,399,462,461,12,18,"no_miss"
"1242",499,2,11,40,"tx",1,1,1,0,22,4,2,440,430,459,12,2,"no_miss"
"1243",501,2,11,40,"tx",1,1,1,0,36,13,10,489,407,466,20,11,"no_miss"
"1244",503,2,11,40,"tx",1,1,1,0,72,21,14,435,473,483,28,12,"no_miss"
"1245",508,2,13,44,"tx",1,1,1,0,28,4,13,424,441,459,23,10,"no_miss"
"1246",511,2,13,44,"tx",1,1,1,0,36,9,7,409,451,452,9,6,"no_miss"
"1247",513,2,13,44,"tx",1,1,1,0,49,14,16,435,457,455,26,8,"no_miss"
"1248",515,2,13,44,"tx",1,1,1,0,37,13,11,440,413,463,20,13,"no_miss"
"1249",587,2,15,45,"tx",1,1,1,0,21,6,3,445,419,461,10,3,"no_miss"
"1250",588,2,15,45,"tx",1,1,1,0,58,19,10,457,492,483,28,9,"no_miss"
"1251",591,2,15,45,"tx",1,1,1,0,55,16,16,451,492,476,31,16,"no_miss"
"1252",593,2,15,45,"tx",1,1,1,0,31,0,6,419,441,450,11,0,"no_miss"
"1253",603,2,15,45,"tx",1,1,1,0,48,0,17,429,492,485,21,10,"no_miss"
"1254",606,2,15,45,"tx",1,1,1,0,25,7,11,429,473,472,18,14,"no_miss"
"1255",607,2,15,45,"tx",1,1,1,0,24,3,9,414,425,452,10,2,"no_miss"
"1256",608,2,15,46,"tx",1,1,1,0,25,9,8,435,467,466,22,11,"no_miss"
"1257",614,2,15,46,"tx",1,1,1,0,34,3,16,451,473,470,25,13,"no_miss"
"1258",620,2,15,46,"tx",1,1,1,0,42,14,10,435,419,452,12,4,"no_miss"
"1259",622,2,15,46,"tx",1,1,1,0,48,16,9,479,457,487,24,8,"no_miss"
"1260",626,2,15,46,"tx",1,1,1,0,46,3,27,429,518,483,25,5,"no_miss"
"1261",627,2,15,46,"tx",1,1,1,0,33,11,4,435,451,474,12,8,"no_miss"
"1262",640,2,15,47,"tx",1,1,1,0,20,5,6,435,441,461,12,6,"no_miss"
"1263",654,2,15,47,"tx",1,1,1,0,25,8,4,445,446,478,13,5,"no_miss"
"1264",668,2,15,47,"tx",1,1,1,0,25,7,4,393,446,452,8,3,"no_miss"
"1265",1120,2,15,47,"tx",1,1,1,0,34,9,10,435,425,465,13,12,"no_miss"
"1266",598,2,15,48,"tx",1,1,1,0,33,0,12,440,473,474,22,13,"no_miss"
"1267",610,2,15,48,"tx",1,1,1,0,26,9,3,445,441,454,11,11,"no_miss"
"1268",641,2,15,48,"tx",1,1,1,0,20,5,4,414,457,466,11,9,"no_miss"
"1269",791,2,17,7,"tx",1,1,1,0,16,5,3,404,457,463,3,5,"no_miss"
"1270",818,2,17,7,"tx",1,1,1,0,26,8,7,424,425,455,12,4,"no_miss"
"1271",822,2,17,7,"tx",1,1,1,0,9,0,6,445,425,470,4,2,"no_miss"
"1272",839,2,17,7,"tx",1,1,1,0,9,2,3,429,446,452,4,2,"no_miss"
"1273",799,2,17,9,"tx",1,1,1,0,22,0,11,440,451,461,14,3,"no_miss"
"1274",816,2,17,9,"tx",1,1,1,0,24,6,7,445,451,466,9,5,"no_miss"
"1275",831,2,17,9,"tx",1,1,1,0,14,2,2,409,425,450,2,3,"no_miss"
"1276",836,2,17,9,"tx",1,1,1,0,4,0,3,435,400,452,1,0,"no_miss"
"1277",842,2,17,9,"tx",1,1,1,0,21,6,15,464,457,483,19,14,"no_miss"
"1278",809,2,17,51,"tx",1,1,1,0,12,0,5,440,467,470,3,1,"no_miss"
"1279",841,2,17,51,"tx",1,1,1,0,35,12,9,440,457,466,16,11,"no_miss"
"1280",1387,2,18,78,"tx",1,1,1,0,20,1,4,424,479,466,12,0,"no_miss"
"1281",1394,2,18,78,"tx",1,1,1,0,32,9,6,429,492,470,11,6,"no_miss"
"1282",1405,2,18,78,"tx",1,1,1,0,28,9,8,464,473,487,20,9,"no_miss"
"1283",5828,2,18,78,"tx",1,1,1,0,NA,NA,NA,435,462,468,NA,NA,"miss"
"1284",1376,2,18,79,"tx",1,1,1,0,24,2,9,451,500,487,15,9,"no_miss"
"1285",1390,2,18,79,"tx",1,1,1,0,41,9,4,429,486,483,12,5,"no_miss"
"1286",1404,2,18,79,"tx",1,1,1,0,37,4,13,440,473,474,14,4,"no_miss"
"1287",1421,2,18,79,"tx",1,1,1,0,60,1,16,445,425,450,18,6,"no_miss"
"1288",1397,2,18,112,"tx",1,1,1,0,49,15,11,451,479,480,13,13,"no_miss"
"1289",1402,2,18,112,"tx",1,1,1,0,23,8,9,451,486,480,12,6,"no_miss"
"1290",1432,2,18,112,"tx",1,1,1,0,31,10,8,414,441,461,11,12,"no_miss"
"1291",1598,2,19,80,"tx",1,1,1,0,36,3,21,457,486,485,22,3,"no_miss"
"1292",1547,2,19,81,"tx",1,1,1,0,36,12,5,414,462,466,17,10,"no_miss"
"1293",1556,2,19,81,"tx",1,1,1,0,31,0,11,440,446,457,17,1,"no_miss"
"1294",1553,2,19,82,"tx",1,1,1,0,36,7,9,435,486,476,12,7,"no_miss"
"1295",1561,2,19,82,"tx",1,1,1,0,36,2,14,381,492,455,16,5,"no_miss"
"1296",1580,2,19,82,"tx",1,1,1,0,61,16,10,435,492,483,NA,NA,"no_miss"
"1297",1595,2,19,82,"tx",1,1,1,0,26,2,10,409,446,452,NA,NA,"no_miss"
"1298",1603,2,19,82,"tx",1,1,1,0,34,11,10,419,446,457,NA,NA,"no_miss"
"1299",1617,2,19,82,"tx",1,1,1,0,30,11,1,424,413,455,2,7,"no_miss"
"1300",1630,2,19,82,"tx",1,1,1,0,26,4,16,457,457,480,NA,NA,"no_miss"
"1301",1631,2,19,82,"tx",1,1,1,0,37,11,17,457,486,487,18,11,"no_miss"
"1302",1548,2,19,121,"tx",1,1,1,0,23,8,8,440,435,459,11,6,"no_miss"
"1303",1560,2,19,121,"tx",1,1,1,0,24,4,5,419,400,450,7,1,"no_miss"
"1304",1571,2,19,121,"tx",1,1,1,0,51,15,12,435,467,472,NA,NA,"no_miss"
"1305",1586,2,19,121,"tx",1,1,1,0,18,2,3,435,467,472,4,2,"no_miss"
"1306",1597,2,19,121,"tx",1,1,1,0,22,5,1.5,414,451,452,15,11,"no_miss"
"1307",1199,2,20,83,"tx",1,1,1,0,18,0,1,440,419,455,0,0,"no_miss"
"1308",1204,2,20,83,"tx",1,1,1,0,41,11,8,414,451,457,15,6,"no_miss"
"1309",1241,2,20,83,"tx",1,1,1,0,32,11,11,440,419,466,18,9,"no_miss"
"1310",1242,2,20,83,"tx",1,1,1,0,39,6,10,419,479,480,18,15,"no_miss"
"1311",1261,2,20,83,"tx",1,1,1,0,26,8,7,414,479,470,15,3,"no_miss"
"1312",1268,2,20,83,"tx",1,1,1,0,21,5,6,429,467,480,16,4,"no_miss"
"1313",1276,2,20,83,"tx",1,1,1,0,34,10,8,414,435,455,12,6,"no_miss"
"1314",6132,2,20,83,"tx",1,1,1,0,NA,NA,NA,419,479,478,NA,NA,"miss"
"1315",1193,2,20,84,"tx",1,1,1,0,33,3,8,440,473,476,18,11,"no_miss"
"1316",1197,2,20,84,"tx",1,1,1,0,28,7,7,419,467,472,13,5,"no_miss"
"1317",1208,2,20,84,"tx",1,1,1,0,39,0,3,429,413,455,11,7,"no_miss"
"1318",1216,2,20,84,"tx",1,1,1,0,38,14,11,435,479,483,14,11,"no_miss"
"1319",1234,2,20,84,"tx",1,1,1,0,32,10,7,419,479,476,13,9,"no_miss"
"1320",1243,2,20,84,"tx",1,1,1,0,55,1,10,445,425,466,13,9,"no_miss"
"1321",1244,2,20,84,"tx",1,1,1,0,33,8,12,429,467,468,17,10,"no_miss"
"1322",1253,2,20,84,"tx",1,1,1,0,22,7,10,451,446,474,13,2,"no_miss"
"1323",1259,2,20,84,"tx",1,1,1,0,42,13,13,451,467,483,27,13,"no_miss"
"1324",1275,2,20,84,"tx",1,1,1,0,37,13,42,429,457,468,35,15,"no_miss"
"1325",1278,2,20,84,"tx",1,1,1,0,35,10,27,440,492,480,32,12,"no_miss"
"1326",1200,2,20,85,"tx",1,1,1,0,32,1,7,424,425,454,13,3,"no_miss"
"1327",1209,2,20,85,"tx",1,1,1,0,25,9,10,445,425,466,16,12,"no_miss"
"1328",1219,2,20,85,"tx",1,1,1,0,34,0,2,429,435,468,1,0,"no_miss"
"1329",1225,2,20,85,"tx",1,1,1,0,32,9,6,424,435,452,19,10,"no_miss"
"1330",1251,2,20,85,"tx",1,1,1,0,33,2,12,445,467,483,16,10,"no_miss"
"1331",1264,2,20,85,"tx",1,1,1,0,27,8,17,419,473,461,20,16,"no_miss"
"1332",1281,2,20,85,"tx",1,1,1,0,24,7,8,445,441,474,14,6,"no_miss"
"1333",1213,2,20,86,"tx",1,1,1,0,34,10,17,429,457,472,18,9,"no_miss"
"1334",1226,2,20,86,"tx",1,1,1,0,30,2,15,479,430,483,18,8,"no_miss"
"1335",1230,2,20,86,"tx",1,1,1,0,31,10,6,419,419,455,13,12,"no_miss"
"1336",1254,2,20,86,"tx",1,1,1,0,41,13,8,451,467,480,22,14,"no_miss"
"1337",1482,2,20,86,"tx",1,1,1,0,NA,NA,NA,419,467,476,NA,NA,"miss"
"1338",1285,2,21,87,"tx",1,1,1,0,35,11,8,409,467,463,17,10,"no_miss"
"1339",1300,2,21,87,"tx",1,1,1,0,31,11,11,457,492,487,19,7,"no_miss"
"1340",1317,2,21,87,"tx",1,1,1,0,49,15,16,440,492,485,19,8,"no_miss"
"1341",1327,2,21,87,"tx",1,1,1,0,39,12,11,414,467,466,18,10,"no_miss"
"1342",1330,2,21,87,"tx",1,1,1,0,32,11,10,429,479,472,27,13,"no_miss"
"1343",1355,2,21,87,"tx",1,1,1,0,31,6,8,404,462,468,13,11,"no_miss"
"1344",1370,2,21,87,"tx",1,1,1,0,58,21,11,457,462,480,25,9,"no_miss"
"1345",1296,2,21,88,"tx",1,1,1,0,37,12,8,429,419,455,20,17,"no_miss"
"1346",1297,2,21,88,"tx",1,1,1,0,41,12,13,445,467,483,25,12,"no_miss"
"1347",1315,2,21,88,"tx",1,1,1,0,77,20,22,414,457,461,27,14,"no_miss"
"1348",1352,2,21,88,"tx",1,1,1,0,46,9,13,457,492,487,20,7,"no_miss"
"1349",1306,2,21,114,"tx",1,1,1,0,32,10,5,409,425,450,12,12,"no_miss"
"1350",1309,2,21,114,"tx",1,1,1,0,31,7,19,429,479,474,19,6,"no_miss"
"1351",1321,2,21,114,"tx",1,1,1,0,11,3,3,419,430,457,10,5,"no_miss"
"1352",1333,2,21,114,"tx",1,1,1,0,56,11,29,457,486,480,35,20,"no_miss"
"1353",1334,2,21,158,"tx",1,1,1,0,42,13,12,440,467,480,20,8,"no_miss"
"1354",1335,2,21,158,"tx",1,1,1,0,53,18,10,435,479,478,NA,NA,"no_miss"
"1355",1349,2,21,158,"tx",1,1,1,0,36,10,20,479,462,480,27,8,"no_miss"
"1356",1373,2,21,158,"tx",1,1,1,0,89,21,22,479,492,487,38,13,"no_miss"
"1357",1260,2,22,90,"tx",1,1,1,0,32,0,6,404,462,459,12,7,"no_miss"
"1358",1492,2,22,90,"tx",1,1,1,0,28,9,14,464,425,472,NA,NA,"no_miss"
"1359",1497,2,22,90,"tx",1,1,1,0,23,6,14,471,473,483,26,7,"no_miss"
"1360",1499,2,22,90,"tx",1,1,1,0,22,8,6,409,419,454,16,15,"no_miss"
"1361",1501,2,22,90,"tx",1,1,1,0,29,9,19,451,462,466,NA,NA,"no_miss"
"1362",1518,2,22,90,"tx",1,1,1,0,29,3,12,429,457,468,21,0,"no_miss"
"1363",1521,2,22,90,"tx",1,1,1,0,67,12,13,445,462,465,20,7,"no_miss"
"1364",1538,2,22,90,"tx",1,1,1,0,26,9,8,445,479,474,24,7,"no_miss"
"1365",1476,2,22,91,"tx",1,1,1,0,41,3,10,464,467,483,14,8,"no_miss"
"1366",1526,2,22,91,"tx",1,1,1,0,62,4,19,424,451,459,20,6,"no_miss"
"1367",1537,2,22,91,"tx",1,1,1,0,34,9,11,429,441,468,13,2,"no_miss"
"1368",1544,2,22,91,"tx",1,1,1,0,44,10,9,479,430,476,18,12,"no_miss"
"1369",1430,2,22,92,"tx",1,1,1,0,32,8,8,440,500,476,18,2,"no_miss"
"1370",1473,2,22,92,"tx",1,1,1,0,39,9,10,440,441,457,16,5,"no_miss"
"1371",1477,2,22,92,"tx",1,1,1,0,38,10,8,435,462,465,18,12,"no_miss"
"1372",1494,2,22,92,"tx",1,1,1,0,16,2,1,409,419,454,0,2,"no_miss"
"1373",1502,2,22,92,"tx",1,1,1,0,36,12,15,445,457,485,15,7,"no_miss"
"1374",1510,2,22,92,"tx",1,1,1,0,48,8,13,440,467,487,16,7,"no_miss"
"1375",1530,2,22,92,"tx",1,1,1,0,36,12,15,435,518,487,21,12,"no_miss"
"1376",1532,2,22,92,"tx",1,1,1,0,29,10,5,419,479,476,18,8,"no_miss"
"1377",1534,2,22,92,"tx",1,1,1,0,34,8,5,424,430,463,13,2,"no_miss"
"1378",1545,2,22,92,"tx",1,1,1,0,25,6,21,479,486,487,NA,NA,"no_miss"
"1379",1458,2,22,93,"tx",1,1,1,0,NA,NA,NA,424,441,463,NA,NA,"miss"
"1380",1467,2,22,93,"tx",1,1,1,0,62,21,14,471,451,478,NA,NA,"no_miss"
"1381",1495,2,22,93,"tx",1,1,1,0,33,10,11,440,419,454,15,12,"no_miss"
"1382",1504,2,22,93,"tx",1,1,1,0,30,9,10,404,462,459,16,6,"no_miss"
"1383",1515,2,22,93,"tx",1,1,1,0,NA,NA,NA,445,492,478,32,12,"miss"
"1384",1524,2,22,93,"tx",1,1,1,0,88,23,16,457,467,470,21,14,"no_miss"
"1385",1525,2,22,93,"tx",1,1,1,0,37,1,9,440,479,485,13,2,"no_miss"
"1386",1539,2,22,93,"tx",1,1,1,0,45,4,18,429,435,455,14,11,"no_miss"
"1387",3181,2,23,99,"tx",1,1,1,0,27,6,26,440,462,457,27,6,"no_miss"
"1388",3224,2,23,99,"tx",1,1,1,0,36,12,9,435,479,487,18,19,"no_miss"
